date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:33	68382/68382	---M-Z	200	added ('OK')	text/html	etag:%2210b1e-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-gallery-boxed-with-caption-4col.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-gallery-boxed-with-caption-4col.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:33	65170/65170	---M-Z	200	added ('OK')	text/html	etag:%22fe92-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-gallery-fullwidth-with-caption-3col.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-gallery-fullwidth-with-caption-3col.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:33	68388/68388	---M-Z	200	added ('OK')	text/html	etag:%2210b24-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-gallery-fullwidth-with-caption-4col.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-gallery-fullwidth-with-caption-4col.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:33	62309/62309	---M-Z	200	added ('OK')	text/html	etag:%22f365-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-event-list.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-event-list.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:34	63848/63848	---M-Z	200	added ('OK')	text/html	etag:%22f968-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-event-grid-3column.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-event-grid-3column.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:34	66712/66712	---M-Z	200	added ('OK')	text/html	etag:%2210498-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-event-grid-4column.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-event-grid-4column.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:34	61970/61970	---M-Z	200	added ('OK')	text/html	etag:%22f212-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-single-event.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-single-event.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:35	55006/55006	---M-Z	200	added ('OK')	text/html	etag:%22d6de-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/page-event-calendar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/page-event-calendar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:35	76099/76099	---M-Z	200	added ('OK')	text/html	etag:%2212943-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-no-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-no-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:35	78762/78762	---M-Z	200	added ('OK')	text/html	etag:%22133aa-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-left-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-left-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:36	78741/78741	---M-Z	200	added ('OK')	text/html	etag:%2213395-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-right-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-right-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:36	82104/82104	---M-Z	200	added ('OK')	text/html	etag:%22140b8-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-both-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-classic-both-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:36	62142/62142	---M-Z	200	added ('OK')	text/html	etag:%22f2be-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-grid-2-column.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-grid-2-column.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:36	65515/65515	---M-Z	200	added ('OK')	text/html	etag:%22ffeb-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-grid-3-column.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-grid-3-column.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:37	68960/68960	---M-Z	200	added ('OK')	text/html	etag:%2210d60-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-grid-4-column.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-grid-4-column.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:37	65990/65990	---M-Z	200	added ('OK')	text/html	etag:%22101c6-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-single-no-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-single-no-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:38	69357/69357	---M-Z	200	added ('OK')	text/html	etag:%2210eed-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-single-left-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-single-left-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:38	69305/69305	---M-Z	200	added ('OK')	text/html	etag:%2210eb9-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/blog-single-right-sidebar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/blog-single-right-sidebar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:38	25180/25180	---M--	200	added ('OK')	image/jpeg	etag:%22625c-620a364b-0;;;%22	https://kodesolution.com/html/2017/helpingpro-html/demo/images/blog/mega-menu.jpg	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/images/blog/mega-menu.jpg	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:38	2785/2785	---M--	200	added ('OK')	image/jpeg	etag:%22ae1-620a364b-0;;;%22	https://kodesolution.com/html/2017/helpingpro-html/demo/images/blog/square1.jpg	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/images/blog/square1.jpg	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:38	2456/2456	---M--	200	added ('OK')	image/jpeg	etag:%22998-620a364b-0;;;%22	https://kodesolution.com/html/2017/helpingpro-html/demo/images/blog/square2.jpg	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/images/blog/square2.jpg	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:39	2142/2142	---M--	200	added ('OK')	image/jpeg	etag:%2285e-620a364b-0;;;%22	https://kodesolution.com/html/2017/helpingpro-html/demo/images/blog/square3.jpg	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/images/blog/square3.jpg	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:39	75578/75578	---M-Z	200	added ('OK')	text/html	etag:%221273a-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-accordion.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-accordion.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:39	62661/62661	---M-Z	200	added ('OK')	text/html	etag:%22f4c5-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-alerts.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-alerts.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:40	99957/99957	---M-Z	200	added ('OK')	text/html	etag:%2218675-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-animations.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-animations.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:40	58799/58799	---M-Z	200	added ('OK')	text/html	etag:%22e5af-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-background-html5-video.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-background-html5-video.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:40	60980/60980	---M-Z	200	added ('OK')	text/html	etag:%22ee34-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-blockquotes.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-blockquotes.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:40	102937/102937	---M-Z	200	added ('OK')	text/html	etag:%2219219-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-button-groups-and-dropdowns.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-button-groups-and-dropdowns.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:41	73071/73071	---M-Z	200	added ('OK')	text/html	etag:%2211d6f-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-button-hover-effect.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-button-hover-effect.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:41	135477/135477	---M-Z	200	added ('OK')	text/html	etag:%2221135-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-buttons.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-buttons.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:42	76778/76778	---M-Z	200	added ('OK')	text/html	etag:%2212bea-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-call-to-actions.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-call-to-actions.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:42	77676/77676	---M-Z	200	added ('OK')	text/html	etag:%2212f6c-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-charts.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-charts.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:42	85607/85607	---M-Z	200	added ('OK')	text/html	etag:%2214e67-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-columns-grids.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-columns-grids.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:43	62546/62546	---M-Z	200	added ('OK')	text/html	etag:%22f452-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-divider.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-divider.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:43	61610/61610	---M-Z	200	added ('OK')	text/html	etag:%22f0aa-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-dropcaps.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-dropcaps.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:43	57667/57667	---M-Z	200	added ('OK')	text/html	etag:%22e143-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-datepicker.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-datepicker.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:43	58258/58258	---M-Z	200	added ('OK')	text/html	etag:%22e392-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-timepicker.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-timepicker.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:44	55821/55821	---M-Z	200	added ('OK')	text/html	etag:%22da0d-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-datetimepicker.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-datetimepicker.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:44	56473/56473	---M-Z	200	added ('OK')	text/html	etag:%22dc99-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-datepair.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-datetime-datepair.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:45	57349/57349	---M-Z	200	added ('OK')	text/html	etag:%22e005-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-flex-sliders.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-flex-sliders.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:45	88020/88020	---M-Z	200	added ('OK')	text/html	etag:%22157d4-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-flipbox.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-flipbox.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:45	143577/143577	---M-Z	200	added ('OK')	text/html	etag:%22230d9-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-forms.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-forms.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:46	256019/256019	---M-Z	200	added ('OK')	text/html	etag:%223e813-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-iconbox.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-iconbox.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:46	175479/175479	---M-Z	200	added ('OK')	text/html	etag:%222ad77-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-7stroke.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-7stroke.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:46	175640/175640	---M-Z	200	added ('OK')	text/html	etag:%222ae18-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-elegant-icons.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-elegant-icons.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:46	88122/88122	---M-Z	200	added ('OK')	text/html	etag:%221583a-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-flat-color-icons.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-flat-color-icons.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:47	207459/207459	---M-Z	200	added ('OK')	text/html	etag:%2232a63-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-fontawesome.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-fontawesome.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:47	87631/87631	---M-Z	200	added ('OK')	text/html	etag:%221564f-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-fontawesome-tutorial.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-fontawesome-tutorial.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:47	164026/164026	---M-Z	200	added ('OK')	text/html	etag:%22280ba-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-strokegap.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-icon-strokegap.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:48	61063/61063	---M-Z	200	added ('OK')	text/html	etag:%22ee87-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-image-box.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-image-box.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:48	59661/59661	---M-Z	200	added ('OK')	text/html	etag:%22e90d-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-instagram.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-instagram.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:48	62922/62922	---M-Z	200	added ('OK')	text/html	etag:%22f5ca-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-labels-badges.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-labels-badges.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:49	85222/85222	---M-Z	200	added ('OK')	text/html	etag:%2214ce6-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-listgroup-panels.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-listgroup-panels.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:49	85667/85667	---M-Z	200	added ('OK')	text/html	etag:%2214ea3-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-lists.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-lists.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:50	88394/88394	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:56:50%20GMT	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-maps.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-maps.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:51	56399/56399	---M-Z	200	added ('OK')	text/html	etag:%22dc4f-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-media-embed.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-media-embed.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:51	78473/78473	---M-Z	200	added ('OK')	text/html	etag:%2213289-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-modal-bootstrap.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-modal-bootstrap.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:51	88871/88871	---M-Z	200	added ('OK')	text/html	etag:%2215b27-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-modal-lightbox.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-modal-lightbox.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:52	88807/88807	---M-Z	200	added ('OK')	text/html	etag:%2215ae7-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-navigation.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-navigation.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:52	72591/72591	---M-Z	200	added ('OK')	text/html	etag:%2211b8f-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-owl-carousel.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-owl-carousel.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:52	74973/74973	---M-Z	200	added ('OK')	text/html	etag:%22124dd-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-pagination.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-pagination.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:53	72527/72527	---M-Z	200	added ('OK')	text/html	etag:%2211b4f-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-progressbar.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-progressbar.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:53	68418/68418	---M-Z	200	added ('OK')	text/html	etag:%2210b42-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-responsive.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-responsive.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:53	67473/67473	---M-Z	200	added ('OK')	text/html	etag:%2210791-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-separator.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-separator.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:54	56641/56641	---M-Z	200	added ('OK')	text/html	etag:%22dd41-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-sitemap.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-sitemap.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:54	60187/60187	---M-Z	200	added ('OK')	text/html	etag:%22eb1b-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-sliders.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-sliders.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:54	62998/62998	---M-Z	200	added ('OK')	text/html	etag:%22f616-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-smoothscrolling.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-smoothscrolling.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:55	285530/285530	---M-Z	200	added ('OK')	text/html	etag:%2245b5a-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-styled-icons.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-styled-icons.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:55	80757/80757	---M-Z	200	added ('OK')	text/html	etag:%2213b75-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-subscribe.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-subscribe.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:55	66151/66151	---M-Z	200	added ('OK')	text/html	etag:%2210267-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-tables.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-tables.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:56	78389/78389	---M-Z	200	added ('OK')	text/html	etag:%2213235-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-tabs.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-tabs.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:56	56245/56245	---M-Z	200	added ('OK')	text/html	etag:%22dbb5-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-textblock.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-textblock.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:56	71559/71559	---M-Z	200	added ('OK')	text/html	etag:%2211787-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-thumbnails-carousels.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-thumbnails-carousels.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:57	80775/80775	---M-Z	200	added ('OK')	text/html	etag:%2213b87-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-title.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-title.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:57	60410/60410	---M-Z	200	added ('OK')	text/html	etag:%22ebfa-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-timer-final-countdown.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-timer-final-countdown.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:57	57057/57057	---M-Z	200	added ('OK')	text/html	etag:%22dee1-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-timer-flipclock.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-timer-flipclock.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:58	67637/67637	---M-Z	200	added ('OK')	text/html	etag:%2210835-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-timer-slick-circular.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-timer-slick-circular.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
15:56:58	56267/56267	---M-Z	200	added ('OK')	text/html	etag:%22dbcb-620a364b-0;gz%22	https://kodesolution.com/html/2017/helpingpro-html/demo/shortcode-twitter.html	D:/Template/as/kodesolution.com/html/2017/helpingpro-html/demo/shortcode-twitter.html	(from https://kodesolution.com/html/2017/helpingpro-html/demo/index-mp-layout2.html)
